Year,Day (mm/dd),Area Office Code,Form No,Line No,Survey Type Name,District,Stat Area,Stream Number,Stream Name,Area Surveyed,Species Name,Observer Initials,Usage Code,Usage Description,Tide Description,Visibility Description,Water Level Description,Fish Presence,Mouth Count,Tidal Count,Live Count,Dead Count
1987,9-Oct,D,47,10,FOOT,113,113-58,113-58-002,Hoonah Snd N Arm Wst,Unknown,Coho,AES,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,53,0
1987,9-Oct,D,47,11,FOOT,113,113-40,113-40-015,Starrigavin Creek,Unknown,Coho,AES,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,36,0
1987,9-Oct,D,47,12,FOOT,109,109-10,109-10-023,Deep Cove NW Head,Unknown,Coho,NSR,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,10,0
1987,9-Oct,D,47,13,HELICOPTER,113,113-43,113-43-002,Nakwasina River,Unknown,Coho,AES,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1987,12-Oct,B,122,6,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,8,0
1987,13-Oct,A,99,8,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,54,0
1987,13-Oct,A,99,28,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,9,0
1987,14-Oct,A,83,4,FOOT,111,111-40,111-40-015,Salmon Creek Gast Ch,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,0,0
1987,14-Oct,A,83,6,FOOT,111,111-50,111-50-065,Johnson Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,1,1
1987,14-Oct,A,84,2,FOOT,111,111-40,111-40-028,Sheep Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,124,4
1987,14-Oct,A,84,15,FOOT,111,111-40,111-40-007,Switzer Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,39,4
1987,14-Oct,A,99,9,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,691,5
1987,14-Oct,A,99,29,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,96,0
1987,14-Oct,B,118,4,FOOT,101,101-45,101-45-024,White River,Unknown,Coho,JFK,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,40,0
1987,14-Oct,D,47,17,FOOT,109,109-10,109-10-023,Deep Cove NW Head,Unknown,Coho,NSR,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,10,0
1987,16-Oct,A,98,8,BOAT,182,182-70,182-70-010,Situk RIver,Unknown,Coho,REJ,0,Not coded yet,Not recorded,Normal,High,Not recorded,0,0,850,0
1987,16-Oct,A,99,10,AERIAL,115,115-32,115-32-045,Little Salmon River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,70,0
1987,16-Oct,A,99,11,AERIAL,115,115-32,115-32-064,Kelsall River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,35,0
1987,19-Oct,A,88,2,HELICOPTER,111,111-32,111-32-038,Sockeye Creek-Taku,Unknown,Coho,STE,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,0,0
1987,19-Oct,A,88,6,AERIAL,111,111-32,111-32-038,Sockeye Creek-Taku,Unknown,Coho,STE,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,0,0
1987,19-Oct,A,88,7,AERIAL,111,111-32,111-32-203,Wilms Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,0,0
1987,19-Oct,A,99,12,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,24,0
1987,19-Oct,A,99,32,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,9,0
1987,20-Oct,A,99,14,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Poor,Normal,Fish present but not counted in Dead,0,0,297,0
1987,20-Oct,A,99,34,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,19,0
1987,20-Oct,B,121,1,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,PSD,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,180,0
1987,21-Oct,A,83,8,FOOT,111,111-50,111-50-057,Mendenhall Ponds,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,12,6
1987,21-Oct,A,83,10,FOOT,111,111-50,111-50-060,Duck Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,17,0
1987,21-Oct,A,84,3,FOOT,111,111-40,111-40-028,Sheep Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,104,21
1987,21-Oct,B,123,3,FOOT,101,101-15,101-15-085,Fish Creek-Hyder,Unknown,Coho,JFK,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,432,0
1987,21-Oct,B,123,6,FOOT,101,101-15,101-15-090,Marx Creek-Hyder,Unknown,Coho,JFK,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,4,0
1987,21-Oct,D,47,14,FOOT,113,113-41,113-41-019,Indian River Sitka,Unknown,Coho,WMD,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,53,0
1987,22-Oct,A,84,9,FOOT,111,111-50,111-50-062,Jordon Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,231,20
1987,22-Oct,A,84,13,FOOT,111,111-50,111-50-052,Montana Creek,Unknown,Coho,KMM,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,137,0
1987,22-Oct,A,84,16,FOOT,111,111-40,111-40-007,Switzer Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,23,4
1987,22-Oct,A,99,15,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,84,2
1987,22-Oct,A,99,25,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,13,2
1987,22-Oct,B,122,1,FOOT,101,101-90,101-90-029,Traitors Cove Creek,Unknown,Coho,EDH,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,73,0
1987,22-Oct,C,147,7,FOOT,108,108-45,108-45-040,Blind Slough Sumner,Unknown,Coho,BGZ,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,12,0
1987,22-Oct,C,147,9,FOOT,108,108-45,108-45-050,Ohmer Creek Mitkof Is,Unknown,Coho,BGZ,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,1,1,1
1987,22-Oct,C,148,1,FOOT,107,107-45,107-45-078,Earl West Creek,Unknown,Coho,RLT,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,5,0
1987,22-Oct,C,149,12,FOOT,106,106-41,106-41-010,Salmon Bay Creek,Unknown,Coho,DJL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,11,0
1987,22-Oct,C,149,13,FOOT,106,106-41,106-41-010,Salmon Bay Creek,Unknown,Coho,DJL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,17,0
1987,22-Oct,C,152,1,HELICOPTER,108,108-40,108-40-014,Ketili Creek Barnes,Unknown,Coho,WRB,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,45,0
1987,22-Oct,C,152,2,HELICOPTER,108,108-40,108-40-016,Kikahe River,Unknown,Coho,WRB,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,142,0
1987,22-Oct,C,152,3,HELICOPTER,108,108-40,108-40-017,Goat Ck Stikine R,Unknown,Coho,WRB,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,1,0
1987,22-Oct,C,152,4,HELICOPTER,108,108-40,108-40-13A,W of Hot Springs,Unknown,Coho,WRB,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,83,0
1987,22-Oct,C,152,5,HELICOPTER,108,108-40,108-40-018,Shuktusa Branch,Unknown,Coho,WRB,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,115,0
1987,22-Oct,C,152,6,HELICOPTER,108,108-40,108-40-013,Shakes Slough,Unknown,Coho,WRB,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,7,0
1987,22-Oct,C,152,7,HELICOPTER,108,108-40,108-40-020,Andrews Creek,Unknown,Coho,WRB,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,275,0
1987,22-Oct,C,152,8,HELICOPTER,108,108-41,108-41-010,North Arm Creek,Unknown,Coho,WRB,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,22,0
1987,23-Oct,B,121,3,FOOT,101,101-71,101-71-028,Walker Creek,Unknown,Coho,PSD,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,160,0
1987,23-Oct,B,122,3,FOOT,102,102-40,102-40-060,Lagoon Creek,Unknown,Coho,REW,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,289,0
1987,23-Oct,C,147,1,FOOT,108,108-10,108-10-005,Pat Ck Wrangell Is,Unknown,Coho,RLT,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,7,1
1987,24-Oct,B,127,1,FOOT,101,101-47,101-47-015,Ward Creek,Unknown,Coho,SHH,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,56,0
1987,25-Oct,B,121,5,FOOT,101,101-30,101-30-083,Humpback Creek,Unknown,Coho,PSD,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,650,0
1987,25-Oct,B,127,2,FOOT,101,101-29,101-29-006,Vallenar Creek,Unknown,Coho,SHH,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,71,0
1987,27-Oct,A,77,16,FOOT,115,115-20,115-20-010,Berners River,Unknown,Coho,LDS,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,3260,0
1987,27-Oct,A,99,16,FOOT,115,115-32,115-32-027,"Clear Creek Murphy Flat, Chilkat Lake",Unknown,Coho,RPE,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,23,0
1987,27-Oct,A,99,26,FOOT,115,115-32,115-32-032,Chilkat Lake Outlet,Unknown,Coho,RPE,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,2,0
1987,28-Oct,A,99,17,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,51,0
1987,28-Oct,A,99,27,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,14,0
1987,29-Oct,B,124,1,FOOT,101,101-45,101-45-078,Carroll Creek,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,180,0
1987,29-Oct,B,124,2,FOOT,101,101-75,101-75-015,Eulachon River,Unknown,Coho,LMJ,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,154,0
1987,29-Oct,B,124,3,FOOT,101,101-71,101-71-04I,Indian Creek,Unknown,Coho,PSD,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,34,0
1987,30-Oct,A,83,2,FOOT,111,111-50,111-50-075,Peterson Ck Doug Is,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,0,0
1987,30-Oct,A,84,6,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,9,5
1987,30-Oct,A,84,10,FOOT,111,111-50,111-50-062,Jordon Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,116,29
1987,30-Oct,A,99,18,AERIAL,115,115-32,115-32-064,Kelsall River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,40,0
1987,30-Oct,A,100,1,AERIAL,115,115-32,115-32-030,Takhin River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,0,0
1987,30-Oct,A,100,2,AERIAL,115,115-32,115-32-025,Chilkat River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,0,0
1987,30-Oct,B,127,3,FOOT,103,103-60,103-60-059,Port St Nicholas Hd,Unknown,Coho,SHH,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,29,1
1987,30-Oct,C,147,3,FOOT,106,106-44,106-44-006,Falls Ck Mitkof Is,Unknown,Coho,BGZ,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,4,1
1987,30-Oct,D,47,15,FOOT,113,113-43,113-43-002,Nakwasina River,Unknown,Coho,RAD,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,47,0
1987,30-Oct,D,47,16,FOOT,113,113-41,113-41-13B,Eagle River,Unknown,Coho,JDK,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,9,0
1987,31-Oct,B,127,4,FOOT,103,103-60,103-60-077,Trocadero B R Head,Unknown,Coho,SHH,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,48,0
1987,31-Oct,B,127,5,FOOT,102,102-60,102-60-082,Harris River,Unknown,Coho,SHH,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,5,0
1987,1-Nov,B,127,6,FOOT,103,103-60,103-60-075,Trocadero Bay,Unknown,Coho,SHH,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,1,0
1987,2-Nov,A,88,8,HELICOPTER,111,111-32,111-32-038,Sockeye Creek-Taku,Unknown,Coho,STE,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,660,0
1987,2-Nov,A,88,9,HELICOPTER,111,111-32,111-32-203,Wilms Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,350,0
1987,2-Nov,A,88,10,HELICOPTER,111,111-32,111-32-056,Fish Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,250,0
1987,2-Nov,A,88,11,HELICOPTER,111,111-32,111-32-066,Yehring Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,355,0
1987,2-Nov,B,127,7,FOOT,103,103-90,103-90-030,Staney Creek,Unknown,Coho,SHH,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,4,0
1987,4-Nov,A,87,5,HELICOPTER,111,111-32,111-32-038,Sockeye Creek-Taku,Unknown,Coho,JJM,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,1040,0
1987,4-Nov,A,87,6,HELICOPTER,111,111-32,111-32-038,Sockeye Creek-Taku,Unknown,Coho,STE,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,840,0
1987,4-Nov,A,87,7,HELICOPTER,111,111-32,111-32-203,Wilms Creek-Taku R,Unknown,Coho,JJM,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,1950,0
1987,4-Nov,A,87,8,HELICOPTER,111,111-32,111-32-203,Wilms Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,2250,0
1987,4-Nov,A,87,9,HELICOPTER,111,111-32,111-32-066,Yehring Creek-Taku R,Unknown,Coho,JJM,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,590,0
1987,4-Nov,A,87,10,HELICOPTER,111,111-32,111-32-066,Yehring Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,520,0
1987,4-Nov,A,100,3,FOOT,115,115-32,115-32-032,Chilkat Lake Outlet,Unknown,Coho,RPE,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,4,0
1987,4-Nov,B,123,1,FOOT,101,101-75,101-75-005,Herman Creek,Unknown,Coho,LMJ,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,92,0
1987,4-Nov,B,127,9,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,322,0
1987,5-Nov,A,100,4,FOOT,115,115-32,115-32-064,Kelsall River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,184,0
1987,5-Nov,A,100,24,FOOT,115,115-32,115-32-064,Kelsall River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,13,0
1987,7-Nov,C,152,12,HELICOPTER,108,108-40,108-40-020,Andrews Creek,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,205,0
1987,7-Nov,C,152,13,HELICOPTER,108,108-40,108-40-018,Shuktusa Branch,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,4,0
1987,7-Nov,C,152,14,HELICOPTER,108,108-40,108-40-016,Kikahe River,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,129,0
1987,7-Nov,C,152,15,HELICOPTER,108,108-40,108-40-014,Ketili Creek Barnes,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,690,0
1987,7-Nov,C,152,16,HELICOPTER,108,108-40,108-40-13A,W of Hot Springs,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,39,0
1987,7-Nov,C,152,17,HELICOPTER,108,108-40,108-40-013,Shakes Slough,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,6,0
1987,7-Nov,C,152,18,HELICOPTER,108,108-41,108-41-010,North Arm Creek,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,23,0
1987,9-Nov,A,100,5,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Fish present but not counted in Dead,0,0,39,0
1987,9-Nov,A,100,25,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Fish present but not counted in Live,0,0,0,0
1987,13-Nov,A,100,6,AERIAL,115,115-32,115-32-030,Takhin River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,130,0
1987,13-Nov,A,100,7,AERIAL,115,115-32,115-32-025,Chilkat River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Poor,High,Fish present but not counted in Live,0,0,0,0
1987,13-Nov,A,100,9,FOOT,182,182-80,182-80-030,Tawah Creek,Unknown,Coho,REJ,0,Not coded yet,Not recorded,Normal,High,Not recorded,0,0,62,0
1987,13-Nov,A,100,10,FOOT,182,182-80,182-80-010,Lost River,Unknown,Coho,REJ,0,Not coded yet,Not recorded,Normal,High,Not recorded,0,0,82,0
1987,18-Nov,C,150,1,HELICOPTER,107,107-40,107-40-025,Oerns Creek,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,15,1
1987,18-Nov,C,150,3,HELICOPTER,107,107-40,107-40-049,Harding River,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,70,0
1987,18-Nov,C,150,4,HELICOPTER,107,107-40,107-40-051,White R Bradfield,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,270,2
1987,18-Nov,C,150,5,HELICOPTER,107,107-40,107-40-053,Bradfield River E Fk,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,160,0
1987,18-Nov,C,150,7,HELICOPTER,107,107-45,107-45-009,Glacier Ck Virginia,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,0,0
1987,18-Nov,C,150,9,HELICOPTER,107,107-45,107-45-008,Porterfield Ck Ginia,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,0,0
1987,1-Dec,B,128,3,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,450,0
1987,1-Dec,C,153,1,HELICOPTER,108,108-41,108-41-010,North Arm Creek,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,0,0
1987,1-Dec,C,153,2,HELICOPTER,108,108-40,108-40-020,Andrews Creek,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,20,0
1987,1-Dec,C,153,3,HELICOPTER,108,108-40,108-40-018,Shuktusa Branch,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,0,0
1987,1-Dec,C,153,4,HELICOPTER,108,108-40,108-40-016,Kikahe River,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,17,0
1987,1-Dec,C,153,5,HELICOPTER,108,108-40,108-40-014,Ketili Creek Barnes,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,85,10
1987,1-Dec,C,153,6,HELICOPTER,108,108-40,108-40-13A,W of Hot Springs,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,30,0
1987,1-Dec,C,153,7,HELICOPTER,108,108-40,108-40-013,Shakes Slough,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1988,12-Jul,B,5,1,AERIAL,101,101-41,101-41-025,Lucky Cove,Unknown,Coho,EDH,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1988,13-Jul,B,6,9,AERIAL,101,101-45,101-45-038,Salt Chuck George In,Unknown,Coho,JPV,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1988,13-Jul,D,3,15,AERIAL,113,113-22,113-22-028,Port Banks,Unknown,Coho,RDJ,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,25,0
1988,14-Jul,B,7,7,AERIAL,101,101-41,101-41-025,Lucky Cove,Unknown,Coho,PSD,0,Not coded yet,Tide High,Poor,Normal,Not recorded,0,0,0,0
1988,31-Jul,D,12,13,AERIAL,113,113-22,113-22-028,Port Banks,Unknown,Coho,RDJ,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,150,0
1988,1-Aug,B,17,1,AERIAL,101,101-41,101-41-025,Lucky Cove,Unknown,Coho,PSD,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1988,3-Aug,B,19,14,AERIAL,101,101-41,101-41-025,Lucky Cove,Unknown,Coho,EDH,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,0,0
1988,10-Aug,A,66,6,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,REJ,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,100,0,0
1988,10-Aug,D,17,2,AERIAL,113,113-22,113-22-028,Port Banks,Unknown,Coho,RDJ,0,Not coded yet,Not recorded,Not recorded,Not recorded,Fish present but not counted in Mouth,0,0,0,0
1988,13-Aug,A,66,17,FOOT,182,182-70,182-70-200,Ahrnklin River,Unknown,Coho,B-K,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,50,0
1988,14-Aug,D,37,3,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Unknown,Coho,LDS,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,16,0
1988,16-Aug,C,60,2,FOOT,108,108-40,108-40-13A,W of Hot Springs,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,High,Not recorded,0,0,0,0
1988,16-Aug,C,60,6,FOOT,108,108-41,108-41-010,North Arm Creek,Unknown,Coho,DAH,0,Not coded yet,Not recorded,Normal,High,Not recorded,0,0,0,0
1988,16-Aug,C,60,11,FOOT,108,108-40,108-40-020,Andrews Creek,Unknown,Coho,TWR,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1988,17-Aug,A,67,7,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GJT,0,Not coded yet,Tide Low,Excellent,Low,Not recorded,0,0,900,0
1988,19-Aug,A,67,13,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,B-K,0,Not coded yet,Tide Low,Normal,Normal,Not recorded,0,0,0,0
1988,19-Aug,D,37,7,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Unknown,Coho,N-O,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,28,0
1988,24-Aug,A,67,17,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,GJT,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,100,0,0
1988,24-Aug,A,67,18,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,GJT,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,350,0,0
1988,24-Aug,A,68,1,AERIAL,182,182-55,182-55-015,Old Italio River,Unknown,Coho,GJT,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,0,0
1988,24-Aug,C,82,11,AERIAL,105,105-43,105-43-002,Shipley Bay Lk Ck,Unknown,Coho,WRB,0,Not coded yet,Tide High,Poor,Normal,Not recorded,4,0,0,0
1988,25-Aug,A,49,5,AERIAL,112,112-67,112-67-035,Hasselborg River,Unknown,Coho,DJI,0,Not coded yet,Tide High,Excellent,Normal,Not recorded,0,0,1200,0
1988,26-Aug,A,610,11,FOOT,112,112-42,112-42-016,Corner Bay Creek,Unknown,Coho,NMB,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,6,0
1988,27-Aug,D,37,11,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Unknown,Coho,N-O,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,125,1
1988,30-Aug,C,98,5,AERIAL,106,106-44,106-44-060,Petersburg Creek,Unknown,Coho,WRB,0,Not coded yet,Tide High,Normal,Normal,Fish present but not counted in Mouth,0,0,0,0
1988,1-Sep,A,68,10,BOAT,182,182-80,182-80-030,Tawah Creek,Unknown,Coho,SLF,0,Not coded yet,Tide High,Poor,High,Not recorded,0,0,117,0
1988,2-Sep,A,51,10,AERIAL,112,112-50,112-50-010,Pavlof River,Unknown,Coho,DJI,0,Not coded yet,Tide High,Normal,High,Not recorded,0,0,0,0
1988,2-Sep,A,68,17,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,GJT,0,Not coded yet,Tide Low,Poor,High,Not recorded,0,0,300,0
