Year,Day (mm/dd),Management Area Code,Line No,Survey Type Name,District,Stat Area,Stream Number,Stream Name,Area Surveyed,Species Name,Observer Initials,Usage Code,Usage Description,Tide Description,Visibility Description,Water Level Description,Fish Presence,Mouth Count,Tidal Count,Live Count,Dead Count
1987,22-Oct,A,9,FOOT,111,111-50,111-50-062,Jordon Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,231,20
1987,22-Oct,A,13,FOOT,111,111-50,111-50-052,Montana Creek,Unknown,Coho,KMM,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,137,0
1987,22-Oct,A,16,FOOT,111,111-40,111-40-007,Switzer Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,23,4
1987,30-Oct,A,2,FOOT,111,111-50,111-50-075,Peterson Ck Doug Is,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,0,0
1987,30-Oct,A,6,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,9,5
1987,30-Oct,A,10,FOOT,111,111-50,111-50-062,Jordon Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,116,29
1987,2-Nov,A,8,HELICOPTER,111,111-32,111-32-038,Sockeye Creek-Taku,Unknown,Coho,STE,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,660,0
1987,2-Nov,A,9,HELICOPTER,111,111-32,111-32-203,Wilms Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,350,0
1987,2-Nov,A,10,HELICOPTER,111,111-32,111-32-056,Fish Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,250,0
1987,2-Nov,A,11,HELICOPTER,111,111-32,111-32-066,Yehring Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,355,0
1987,4-Nov,A,5,HELICOPTER,111,111-32,111-32-038,Sockeye Creek-Taku,Unknown,Coho,JJM,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,1040,0
1987,4-Nov,A,6,HELICOPTER,111,111-32,111-32-038,Sockeye Creek-Taku,Unknown,Coho,STE,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,840,0
1987,4-Nov,A,7,HELICOPTER,111,111-32,111-32-203,Wilms Creek-Taku R,Unknown,Coho,JJM,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,1950,0
1987,4-Nov,A,8,HELICOPTER,111,111-32,111-32-203,Wilms Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,2250,0
1987,4-Nov,A,9,HELICOPTER,111,111-32,111-32-066,Yehring Creek-Taku R,Unknown,Coho,JJM,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,590,0
1987,4-Nov,A,10,HELICOPTER,111,111-32,111-32-066,Yehring Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,520,0
1987,2-Aug,A,1,AERIAL,112,112-50,112-50-010,Pavlof River,Unknown,Coho,DJI,0,Not coded yet,Tide Low,Normal,Normal,Fish present but not counted in Mouth,0,0,0,0
1987,19-Aug,A,5,AERIAL,112,112-50,112-50-010,Pavlof River,Unknown,Coho,DJI,0,Not coded yet,Tide Low,Normal,Low,Fish present but not counted in Mouth,0,0,0,0
1987,24-Aug,A,11,AERIAL,112,112-67,112-67-035,Hasselborg River,Unknown,Coho,DJI,0,Not coded yet,Tide Low,Excellent,Low,Not recorded,0,0,500,0
1987,26-Aug,A,18,FOOT,112,112-17,112-17-016,Ward Creek,Unknown,Coho,MCA,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,12,0
1987,2-Sep,A,8,AERIAL,112,112-67,112-67-035,Hasselborg River,Unknown,Coho,DJI,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,300,1000,0,0
1987,8-Sep,A,3,AERIAL,112,112-67,112-67-035,Hasselborg River,Unknown,Coho,DJI,0,Not coded yet,Tide Low,Normal,Normal,Not recorded,0,0,500,0
1987,15-Sep,A,1,AERIAL,112,112-67,112-67-035,Hasselborg River,Unknown,Coho,DJI,0,Not coded yet,Tide Low,Excellent,Normal,Not recorded,0,0,400,0
1987,8-Oct,A,6,AERIAL,112,112-80,112-80-028,Chaik Bay Creek,Unknown,Coho,DJI,0,Not coded yet,Tide Low,Excellent,Normal,Not recorded,0,0,200,0
1987,8-Oct,A,8,FOOT,112,112-80,112-80-028,Chaik Bay Creek,Unknown,Coho,DJI,0,Not coded yet,Tide Low,Excellent,Normal,Not recorded,0,400,86,0
1987,23-Jul,D,13,AERIAL,113,113-22,113-22-028,Port Banks,Unknown,Coho,RDJ,0,Not coded yet,Not recorded,Not recorded,Not recorded,Fish present but not counted in Mouth,0,0,0,0
1987,3-Aug,D,13,AERIAL,113,113-22,113-22-028,Port Banks,Unknown,Coho,RDJ,0,Not coded yet,Not recorded,Normal,Not recorded,Not recorded,150,0,50,0
1987,10-Aug,D,12,AERIAL,113,113-22,113-22-028,Port Banks,Unknown,Coho,RDJ,0,Not coded yet,Not recorded,Normal,Not recorded,Not recorded,200,50,0,0
1987,13-Aug,D,15,AERIAL,113,113-22,113-22-028,Port Banks,Unknown,Coho,RDJ,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,150,0,0,0
1987,23-Sep,D,1,FOOT,113,113-41,113-41-042,Kizhuchia Ck Red Bay,Unknown,Coho,AES,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,40,0
1987,23-Sep,D,2,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Unknown,Coho,RAD,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,42,0
1987,23-Sep,D,3,FOOT,113,113-66,113-66-006,St. John Baptist Hd,Unknown,Coho,RAD,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,4,0
1987,24-Sep,D,4,FOOT,113,113-40,113-40-015,Starrigavin Creek,Unknown,Coho,RDJ,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,16,0
1987,24-Sep,D,5,FOOT,113,113-41,113-41-13B,Eagle River,Unknown,Coho,RAD,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,167,0
1987,28-Sep,D,6,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Unknown,Coho,NSR,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,20,0
1987,8-Oct,D,7,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Unknown,Coho,RAD,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,18,0
1987,8-Oct,D,8,FOOT,113,113-41,113-41-13B,Eagle River,Unknown,Coho,RAD,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,9,0
1987,9-Oct,D,9,HELICOPTER,113,113-81,113-81-011,Black River,Unknown,Coho,AES,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,262,0
1987,9-Oct,D,10,FOOT,113,113-58,113-58-002,Hoonah Snd N Arm Wst,Unknown,Coho,AES,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,53,0
1987,9-Oct,D,11,FOOT,113,113-40,113-40-015,Starrigavin Creek,Unknown,Coho,AES,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,36,0
1987,9-Oct,D,13,HELICOPTER,113,113-43,113-43-002,Nakwasina River,Unknown,Coho,AES,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1987,21-Oct,D,14,FOOT,113,113-41,113-41-019,Indian River Sitka,Unknown,Coho,WMD,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,53,0
1987,30-Oct,D,15,FOOT,113,113-43,113-43-002,Nakwasina River,Unknown,Coho,RAD,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,47,0
1987,30-Oct,D,16,FOOT,113,113-41,113-41-13B,Eagle River,Unknown,Coho,JDK,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,9,0
1987,8-Sep,A,15,AERIAL,115,115-20,115-20-010,Berners River,Unknown,Coho,DJI,0,Not coded yet,Tide High,Poor,High,Not recorded,0,0,0,0
1987,15-Sep,A,11,AERIAL,115,115-20,115-20-010,Berners River,Unknown,Coho,DJI,0,Not coded yet,Tide Low,Normal,Normal,Not recorded,0,0,170,0
1987,22-Sep,A,1,AERIAL,115,115-20,115-20-010,Berners River,Unknown,Coho,RFS,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,235,0
1987,30-Sep,A,4,AERIAL,115,115-20,115-20-010,Berners River,Unknown,Coho,DJI,0,Not coded yet,Tide Low,Poor,High,Not recorded,0,0,150,0
1987,7-Oct,A,5,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Excellent,High,Not recorded,0,0,26,0
1987,7-Oct,A,35,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Excellent,High,Not recorded,0,0,7,0
1987,8-Oct,A,6,FOOT,115,115-32,115-32-027,"Clear Creek Murphy Flat, Chilkat Lake",Unknown,Coho,RPE,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,12,0
1987,9-Oct,A,7,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,High,Not recorded,0,0,284,0
1987,9-Oct,A,16,AERIAL,115,115-20,115-20-010,Berners River,Unknown,Coho,WEP,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,1450,0
1987,9-Oct,A,37,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,High,Not recorded,0,0,27,0
1987,13-Oct,A,8,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,54,0
1987,13-Oct,A,28,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,9,0
1987,14-Oct,A,9,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,691,5
1987,14-Oct,A,29,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,96,0
1987,16-Oct,A,10,AERIAL,115,115-32,115-32-045,Little Salmon River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,70,0
1987,16-Oct,A,11,AERIAL,115,115-32,115-32-064,Kelsall River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,35,0
1987,19-Oct,A,12,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,24,0
1987,19-Oct,A,32,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,9,0
1987,20-Oct,A,14,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Poor,Normal,Fish present but not counted in Dead,0,0,297,0
1987,20-Oct,A,34,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,19,0
1987,22-Oct,A,15,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,84,2
1987,22-Oct,A,25,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,13,2
1987,27-Oct,A,16,FOOT,115,115-20,115-20-010,Berners River,Unknown,Coho,LDS,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,3260,0
1987,27-Oct,A,16,FOOT,115,115-32,115-32-027,"Clear Creek Murphy Flat, Chilkat Lake",Unknown,Coho,RPE,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,23,0
1987,27-Oct,A,26,FOOT,115,115-32,115-32-032,Chilkat Lake Outlet,Unknown,Coho,RPE,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,2,0
1987,28-Oct,A,17,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,51,0
1987,28-Oct,A,27,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,14,0
1987,30-Oct,A,1,AERIAL,115,115-32,115-32-030,Takhin River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,0,0
1987,30-Oct,A,2,AERIAL,115,115-32,115-32-025,Chilkat River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,0,0
1987,30-Oct,A,18,AERIAL,115,115-32,115-32-064,Kelsall River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,40,0
1987,4-Nov,A,3,FOOT,115,115-32,115-32-032,Chilkat Lake Outlet,Unknown,Coho,RPE,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,4,0
1987,5-Nov,A,4,FOOT,115,115-32,115-32-064,Kelsall River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,184,0
1987,5-Nov,A,24,FOOT,115,115-32,115-32-064,Kelsall River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,13,0
1987,9-Nov,A,5,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Fish present but not counted in Dead,0,0,39,0
1987,9-Nov,A,25,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Fish present but not counted in Live,0,0,0,0
1987,13-Nov,A,6,AERIAL,115,115-32,115-32-030,Takhin River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,130,0
1987,13-Nov,A,7,AERIAL,115,115-32,115-32-025,Chilkat River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Poor,High,Fish present but not counted in Live,0,0,0,0
1987,19-Aug,A,10,BOAT,182,182-70,182-70-010,Situk RIver,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,170,0
1987,27-Aug,A,10,BOAT,182,182-70,182-70-010,Situk RIver,Unknown,Coho,GJT,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,2000,0
1987,27-Aug,A,11,BOAT,182,182-70,182-70-010,Situk RIver,Unknown,Coho,GJT,0,Not coded yet,Tide High,Normal,Low,Not recorded,0,0,2000,0
1987,1-Sep,A,9,BOAT,182,182-80,182-80-030,Tawah Creek,Unknown,Coho,GJT,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,236,0
1987,5-Sep,A,1,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,GJT,0,Not coded yet,Tide High,Normal,Low,Not recorded,0,0,100,0
1987,5-Sep,A,2,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,GJT,0,Not coded yet,Tide High,Poor,Normal,Not recorded,0,0,0,0
1987,5-Sep,A,18,AERIAL,182,182-55,182-55-015,Old Italio River,Unknown,Coho,GJT,0,Not coded yet,Tide High,Poor,Low,Not recorded,0,0,50,0
1987,11-Sep,A,6,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,GJT,0,Not coded yet,Tide Low,Poor,High,Not recorded,0,0,0,0
1987,11-Sep,A,7,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,GJT,0,Not coded yet,Tide Low,Normal,Normal,Not recorded,0,0,2500,0
1987,11-Sep,A,8,AERIAL,182,182-55,182-55-015,Old Italio River,Unknown,Coho,GJT,0,Not coded yet,Tide Low,Excellent,Normal,Not recorded,0,0,1000,0
1987,22-Sep,A,9,AERIAL,182,182-80,182-80-030,Tawah Creek,Unknown,Coho,REJ,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,1500,0
1987,22-Sep,A,10,AERIAL,182,182-80,182-80-070,Summit Lake,Unknown,Coho,REJ,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,400,0
1987,7-Oct,A,12,BOAT,182,182-70,182-70-010,Situk RIver,Unknown,Coho,B-K,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,1010,0
1987,8-Oct,A,13,BOAT,182,182-80,182-80-030,Tawah Creek,Unknown,Coho,B-K,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,High,Not recorded,0,0,5000,0
1987,9-Oct,A,1,AERIAL,182,182-10,182-10-010,Doame River,Unknown,Coho,B-K,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,1300,0
1987,9-Oct,A,3,AERIAL,182,182-30,182-30-014,Mork Creek,Unknown,Coho,B-K,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,0,0
1987,9-Oct,A,4,AERIAL,182,182-30,182-30-040,Gines Creek,Unknown,Coho,B-K,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1987,9-Oct,A,5,AERIAL,182,182-30,182-30-032,Garbage Creek,Unknown,Coho,B-K,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,100,0
1987,9-Oct,A,6,AERIAL,182,182-30,182-30-020,Kluckshu River (CAN),Unknown,Coho,B-K,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,0,0
1987,9-Oct,A,7,AERIAL,182,182-70,182-70-200,Ahrnklin River,Unknown,Coho,B-K,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,300,0
1987,9-Oct,A,14,AERIAL,182,182-55,182-55-015,Old Italio River,Unknown,Coho,B-K,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,240,0
1987,9-Oct,A,15,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,B-K,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,1000,0
1987,9-Oct,A,16,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,REJ,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,400,0
1987,16-Oct,A,8,BOAT,182,182-70,182-70-010,Situk RIver,Unknown,Coho,REJ,0,Not coded yet,Not recorded,Normal,High,Not recorded,0,0,850,0
1987,13-Nov,A,9,FOOT,182,182-80,182-80-030,Tawah Creek,Unknown,Coho,REJ,0,Not coded yet,Not recorded,Normal,High,Not recorded,0,0,62,0
1987,13-Nov,A,10,FOOT,182,182-80,182-80-010,Lost River,Unknown,Coho,REJ,0,Not coded yet,Not recorded,Normal,High,Not recorded,0,0,82,0
1987,5-Sep,A,17,AERIAL,185,185-10,185-10-010,Yahtse River,Unknown,Coho,GJT,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,150,0
1987,11-Sep,A,3,AERIAL,185,185-10,185-10-010,Yahtse River,Unknown,Coho,GJT,0,Not coded yet,Tide Low,Normal,Normal,Not recorded,0,0,300,0
1987,5-Sep,A,15,AERIAL,186,186-15,186-15-052,Jetty,Unknown,Coho,GJT,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,50,0
1987,5-Sep,A,16,AERIAL,186,186-10,186-10-011,Point Riou Creek,Unknown,Coho,GJT,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,50,0
1987,11-Sep,A,4,AERIAL,186,186-15,186-15-052,Jetty,Unknown,Coho,GJT,0,Not coded yet,Tide Low,Excellent,Low,Not recorded,0,0,200,0
1987,11-Sep,A,5,AERIAL,186,186-10,186-10-011,Point Riou Creek,Unknown,Coho,GJT,0,Not coded yet,Tide Low,Normal,Low,Not recorded,0,0,0,0
1987,23-Aug,A,2,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,500,0
1987,24-Aug,A,3,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,500,0
1987,26-Aug,A,6,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,5700,0
1987,29-Aug,A,7,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GJT,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,7500,0
1987,1-Sep,A,14,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,8500,0
1988,12-Jul,B,1,AERIAL,101,101-41,101-41-025,Lucky Cove,Unknown,Coho,EDH,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1988,13-Jul,B,9,AERIAL,101,101-45,101-45-038,Salt Chuck George In,Unknown,Coho,JPV,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1988,14-Jul,B,7,AERIAL,101,101-41,101-41-025,Lucky Cove,Unknown,Coho,PSD,0,Not coded yet,Tide High,Poor,Normal,Not recorded,0,0,0,0
1988,1-Aug,B,1,AERIAL,101,101-41,101-41-025,Lucky Cove,Unknown,Coho,PSD,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1988,3-Aug,B,14,AERIAL,101,101-41,101-41-025,Lucky Cove,Unknown,Coho,EDH,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,0,0
1988,25-Sep,B,12,AERIAL,101,101-71,101-71-04I,Indian Creek,Unknown,Coho,PSD,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,300,0
1988,25-Sep,B,13,AERIAL,101,101-75,101-75-015,Eulachon River,Unknown,Coho,PSD,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,100,0
1988,25-Sep,B,14,AERIAL,101,101-75,101-75-010,Grant Creek,Unknown,Coho,PSD,3,Peak survey - useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,150,0
1988,25-Sep,B,15,AERIAL,101,101-75,101-75-005,Herman Creek,Unknown,Coho,PSD,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,30,0
1988,1-Oct,B,13,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,Not recorded,Normal,High,Not recorded,0,0,12,0
1988,3-Oct,B,1,FOOT,101,101-15,101-15-085,Fish Creek-Hyder,Unknown,Coho,JFK,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,4,0
1988,5-Oct,B,3,FOOT,101,101-47,101-47-015,Ward Creek,Unknown,Coho,DJH,0,Not coded yet,Not recorded,Normal,High,Not recorded,0,0,15,0
1988,6-Oct,B,1,AERIAL,101,101-29,101-29-006,Vallenar Creek,Unknown,Coho,SHH,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,62,0
1988,10-Oct,B,2,AERIAL,101,101-90,101-90-029,Traitors Cove Creek,Unknown,Coho,DJH,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,1,0
1988,10-Oct,B,2,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,JFK,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,175,1
1988,11-Oct,B,1,FOOT,101,101-45,101-45-078,Carroll Creek,Unknown,Coho,SHH,3,Peak survey - useful for indexing abundance,Tide High,Normal,Normal,Not recorded,0,0,193,0
1988,11-Oct,B,1,HELICOPTER,101,101-30,101-30-060,Marten River,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide Low,Excellent,Low,Not recorded,0,0,600,0
1988,11-Oct,B,2,HELICOPTER,101,101-15,101-15-019,Tombstone River,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,1400,0
1988,11-Oct,B,5,HELICOPTER,101,101-55,101-55-020,Wilson River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Poor,Normal,Not recorded,0,0,0,0
1988,11-Oct,B,7,HELICOPTER,101,101-55,101-55-040,Blossom River,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,790,0
1988,11-Oct,B,10,HELICOPTER,101,101-71,101-71-063,Portage Creek,Unknown,Coho,JFK,0,Not coded yet,Tide High,Normal,Low,Not recorded,0,0,0,0
1988,11-Oct,B,11,HELICOPTER,101,101-30,101-30-030,Keta River,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Normal,Low,Not recorded,0,0,850,0
1988,12-Oct,B,1,FOOT,101,101-75,101-75-085,Indian Creek,Unknown,Coho,PSD,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,200,0
1988,12-Oct,B,3,FOOT,101,101-71,101-71-028,Walker Creek,Unknown,Coho,PSD,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,50,0
1988,13-Oct,B,1,BOAT,101,101-80,101-80-052,Margarita Creek,Unknown,Coho,ADB,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,320,0
1988,14-Oct,B,1,FOOT,101,101-47,101-47-015,Ward Creek,Unknown,Coho,LMJ,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,53,1
1988,16-Oct,B,1,FOOT,101,101-30,101-30-083,Humpback Creek,Unknown,Coho,KET,3,Peak survey - useful for indexing abundance,Tide Low,Poor,Normal,Not recorded,0,0,52,0
1988,20-Oct,B,1,FOOT,101,101-29,101-29-006,Vallenar Creek,Unknown,Coho,DJH,0,Not coded yet,Tide Low,Excellent,Low,Not recorded,0,0,7,0
1988,20-Oct,B,2,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,700,100
1988,24-Oct,B,1,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,Not recorded,Excellent,High,Not recorded,0,0,700,100
1988,25-Oct,B,1,FOOT,101,101-71,101-71-004,Chickamin River,Unknown,Coho,PSD,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,200,0
1988,25-Oct,B,1,FOOT,101,101-75,101-75-005,Herman Creek,Unknown,Coho,DJH,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,72,0
1988,25-Oct,B,1,FOOT,101,101-75,101-75-015,Eulachon River,Unknown,Coho,SHH,3,Peak survey - useful for indexing abundance,Tide High,Normal,High,Not recorded,0,0,205,0
1988,25-Oct,B,1,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,25,0
1988,25-Oct,B,2,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,5,0
