Year,Day (mm/dd),Area Office Code,Form No,Line No,Survey Type Name,District,Stat Area,Stream Number,Stream Name,Area Surveyed,Species Name,Observer Initials,Usage Code,Usage Description,Mouth Count,Tidal Count,Live Count,Dead Count,Tide Description,Visibility Description,Water Level Description,Fish Presence,Comments
1987,9-Oct,A,97,14,AERIAL,182,182-55,182-55-015,Old Italio River,Unknown,Coho,B-K,0,Not coded yet,0,0,240,0,Not recorded,Visibility Excellent,Water Normal,Not recorded,
1987,9-Oct,A,97,15,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,B-K,0,Not coded yet,0,0,1000,0,Not recorded,Visibility Excellent,Water Normal,Not recorded,MIDDLE ITALIO
1987,9-Oct,A,97,16,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,REJ,0,Not coded yet,0,0,400,0,Not recorded,Visibility Excellent,Water Normal,Not recorded,MAIN ITALIO
1987,9-Oct,A,98,1,AERIAL,182,182-10,182-10-010,Doame River,Unknown,Coho,B-K,0,Not coded yet,0,0,1300,0,Not recorded,Visibility Excellent,Water Normal,Not recorded,
1987,9-Oct,A,98,3,AERIAL,182,182-30,182-30-014,Mork Creek,Unknown,Coho,B-K,0,Not coded yet,0,0,0,0,Not recorded,Visibility Excellent,Water Normal,Not recorded,NONE SEEN
1987,9-Oct,A,98,4,AERIAL,182,182-30,182-30-040,Gines Creek,Unknown,Coho,B-K,0,Not coded yet,0,0,0,0,Not recorded,Visibility Normal,Water Normal,Not recorded,NONE SEEN
1987,9-Oct,A,98,5,AERIAL,182,182-30,182-30-032,Garbage Creek,Unknown,Coho,B-K,0,Not coded yet,0,0,100,0,Not recorded,Visibility Poor,Water Normal,Not recorded,
1987,9-Oct,A,98,6,AERIAL,182,182-30,182-30-020,Kluckshu River (CAN),Unknown,Coho,B-K,0,Not coded yet,0,0,0,0,Not recorded,Visibility Poor,Water Normal,Not recorded,
1987,9-Oct,A,98,7,AERIAL,182,182-70,182-70-200,Ahrnklin River,Unknown,Coho,B-K,0,Not coded yet,0,0,300,0,Not recorded,Visibility Poor,Water Normal,Not recorded,ANTLEN R. TRIBUTARY
1987,9-Oct,A,99,7,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,0,0,284,0,Not recorded,Visibility Normal,Water High,Not recorded,
1987,9-Oct,A,99,37,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,0,0,27,0,Not recorded,Visibility Normal,Water High,Not recorded,jacks -
1987,9-Oct,B,126,6,HELICOPTER,101,101-30,101-30-060,Marten River,Unknown,Coho,SHH,0,Not coded yet,0,0,740,0,Not recorded,Visibility Normal,Water Normal,Not recorded,INCLUDES DICK'S CREEK
1987,9-Oct,B,126,8,HELICOPTER,101,101-55,101-55-020,Wilson River,Unknown,Coho,SHH,0,Not coded yet,0,0,350,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,9-Oct,B,126,9,HELICOPTER,101,101-55,101-55-040,Blossom River,Unknown,Coho,SHH,0,Not coded yet,0,0,700,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,9-Oct,B,126,12,HELICOPTER,101,101-30,101-30-030,Keta River,Unknown,Coho,SHH,0,Not coded yet,0,0,800,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,9-Oct,B,126,14,FOOT,101,101-15,101-15-019,Tombstone River,Unknown,Coho,SHH,0,Not coded yet,0,0,532,0,Not recorded,Visibility Normal,Water Normal,Not recorded,ABOVE LAKE TO BIG BEND
1987,9-Oct,C,147,11,FOOT,106,106-22,106-22-006,Flat Ck Mosman Inlet,Unknown,Coho,BGZ,0,Not coded yet,0,0,102,0,Not recorded,Visibility Excellent,Water Low,Not recorded,TOTAL COUNT
1987,9-Oct,D,47,9,HELICOPTER,113,113-81,113-81-011,Black River,Unknown,Coho,AES,0,Not coded yet,0,0,262,0,Not recorded,Visibility Normal,Water Normal,Not recorded,GOOD SURVEY
1987,9-Oct,D,47,10,FOOT,113,113-58,113-58-002,Hoonah Snd N Arm Wst,Unknown,Coho,AES,0,Not coded yet,0,0,53,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,9-Oct,D,47,11,FOOT,113,113-40,113-40-015,Starrigavin Creek,Unknown,Coho,AES,0,Not coded yet,0,0,36,0,Not recorded,Visibility Normal,Water Normal,Not recorded,SOME BRITE FISH
1987,9-Oct,D,47,12,FOOT,109,109-10,109-10-023,Deep Cove NW Head,Unknown,Coho,NSR,0,Not coded yet,0,0,10,0,Not recorded,Visibility Normal,Water Normal,Not recorded,DIVE SURVEY
1987,9-Oct,D,47,13,HELICOPTER,113,113-43,113-43-002,Nakwasina River,Unknown,Coho,AES,0,Not coded yet,0,0,0,0,Not recorded,Visibility Normal,Water Normal,Not recorded,NO COHO IN RIVER
1987,12-Oct,B,122,6,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,0,0,8,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,13-Oct,A,99,8,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,0,0,54,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,13-Oct,A,99,28,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,0,0,9,0,Not recorded,Visibility Normal,Water Normal,Not recorded,jacks -
1987,14-Oct,A,83,4,FOOT,111,111-40,111-40-015,Salmon Creek Gast Ch,Unknown,Coho,MRB,0,Not coded yet,0,0,0,0,Not recorded,Visibility Excellent,Water Low,Not recorded,EGAN DR. UPSTREAM
1987,14-Oct,A,83,6,FOOT,111,111-50,111-50-065,Johnson Creek,Unknown,Coho,MRB,0,Not coded yet,0,0,1,1,Not recorded,Visibility Normal,Water Normal,Not recorded,N.DOUGLAS HWY DOWN
1987,14-Oct,A,84,2,FOOT,111,111-40,111-40-028,Sheep Creek,Unknown,Coho,MRB,0,Not coded yet,0,0,124,4,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,14-Oct,A,84,15,FOOT,111,111-40,111-40-007,Switzer Creek,Unknown,Coho,MRB,0,Not coded yet,0,0,39,4,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,14-Oct,A,99,9,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,0,0,691,5,Not recorded,Visibility Excellent,Water Normal,Not recorded,
1987,14-Oct,A,99,29,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,0,0,96,0,Not recorded,Visibility Excellent,Water Normal,Not recorded,jacks -
1987,14-Oct,B,118,4,FOOT,101,101-45,101-45-024,White River,Unknown,Coho,JFK,0,Not coded yet,0,0,40,0,Not recorded,Visibility Poor,Water High,Not recorded,TOO DARK
1987,14-Oct,D,47,17,FOOT,109,109-10,109-10-023,Deep Cove NW Head,Unknown,Coho,NSR,0,Not coded yet,0,0,10,0,Not recorded,Visibility Normal,Water Normal,Not recorded,"DIVE,+20 NSRAA STRAYS"
1987,16-Oct,A,98,8,BOAT,182,182-70,182-70-010,Situk RIver,Unknown,Coho,REJ,0,Not coded yet,0,0,850,0,Not recorded,Visibility Normal,Water High,Not recorded,OLD SITUK RIVER
1987,16-Oct,A,99,10,AERIAL,115,115-32,115-32-045,Little Salmon River,Unknown,Coho,RPE,0,Not coded yet,0,0,70,0,Not recorded,Visibility Normal,Water Normal,Not recorded,ALL NEAR FARM
1987,16-Oct,A,99,11,AERIAL,115,115-32,115-32-064,Kelsall River,Unknown,Coho,RPE,0,Not coded yet,0,0,35,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,19-Oct,A,88,2,HELICOPTER,111,111-32,111-32-038,Sockeye Creek-Taku,Unknown,Coho,STE,0,Not coded yet,0,0,0,0,Not recorded,Visibility Poor,Water High,Not recorded,TURBID-NO COUNT
1987,19-Oct,A,88,6,AERIAL,111,111-32,111-32-038,Sockeye Creek-Taku,Unknown,Coho,STE,0,Not coded yet,0,0,0,0,Not recorded,Visibility Poor,Water High,Not recorded,HIGH-TURBID
1987,19-Oct,A,88,7,AERIAL,111,111-32,111-32-203,Wilms Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,0,0,0,0,Not recorded,Visibility Poor,Water High,Not recorded,HIGH-TURBID
1987,19-Oct,A,99,12,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,0,0,24,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,19-Oct,A,99,32,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,0,0,9,0,Not recorded,Visibility Normal,Water Normal,Not recorded,jacks -
1987,20-Oct,A,99,14,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,0,0,297,0,Not recorded,Visibility Poor,Water Normal,Fish present but not counted in Dead,
1987,20-Oct,A,99,34,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,0,0,19,0,Not recorded,Visibility Poor,Water Normal,Not recorded,jacks -
1987,20-Oct,B,121,1,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,PSD,0,Not coded yet,0,0,180,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,21-Oct,A,83,8,FOOT,111,111-50,111-50-057,Mendenhall Ponds,Unknown,Coho,MRB,0,Not coded yet,0,0,12,6,Not recorded,Visibility Poor,Water Normal,Not recorded,
1987,21-Oct,A,83,10,FOOT,111,111-50,111-50-060,Duck Creek,Unknown,Coho,MRB,0,Not coded yet,0,0,17,0,Not recorded,Visibility Poor,Water Normal,Not recorded,
1987,21-Oct,A,84,3,FOOT,111,111-40,111-40-028,Sheep Creek,Unknown,Coho,MRB,0,Not coded yet,0,0,104,21,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,21-Oct,B,123,3,FOOT,101,101-15,101-15-085,Fish Creek-Hyder,Unknown,Coho,JFK,0,Not coded yet,0,0,432,0,Not recorded,Visibility Normal,Water Normal,Not recorded,150 DOLLY VARDENS
1987,21-Oct,B,123,6,FOOT,101,101-15,101-15-090,Marx Creek-Hyder,Unknown,Coho,JFK,0,Not coded yet,0,0,4,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,21-Oct,D,47,14,FOOT,113,113-41,113-41-019,Indian River Sitka,Unknown,Coho,WMD,0,Not coded yet,0,0,53,0,Not recorded,Visibility Normal,Water Normal,Not recorded,SJ
1987,22-Oct,A,84,9,FOOT,111,111-50,111-50-062,Jordon Creek,Unknown,Coho,MRB,0,Not coded yet,0,0,231,20,Not recorded,Visibility Excellent,Water Low,Not recorded,
1987,22-Oct,A,84,13,FOOT,111,111-50,111-50-052,Montana Creek,Unknown,Coho,KMM,0,Not coded yet,0,0,137,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,22-Oct,A,84,16,FOOT,111,111-40,111-40-007,Switzer Creek,Unknown,Coho,MRB,0,Not coded yet,0,0,23,4,Not recorded,Visibility Excellent,Water Normal,Not recorded,
1987,22-Oct,A,99,15,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,0,0,84,2,Not recorded,Visibility Excellent,Water Normal,Not recorded,
1987,22-Oct,A,99,25,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,0,0,13,2,Not recorded,Visibility Excellent,Water Normal,Not recorded,jacks -
1987,22-Oct,B,122,1,FOOT,101,101-90,101-90-029,Traitors Cove Creek,Unknown,Coho,EDH,0,Not coded yet,0,0,73,0,Not recorded,Visibility Normal,Water Normal,Not recorded,ALL DARK FISH
1987,22-Oct,C,147,7,FOOT,108,108-45,108-45-040,Blind Slough Sumner,Unknown,Coho,BGZ,0,Not coded yet,0,0,12,0,Tide High,Visibility Normal,Water Normal,Not recorded,
1987,22-Oct,C,147,9,FOOT,108,108-45,108-45-050,Ohmer Creek Mitkof Is,Unknown,Coho,BGZ,0,Not coded yet,0,1,1,1,Tide High,Visibility Normal,Water Normal,Not recorded,
1987,22-Oct,C,148,1,FOOT,107,107-45,107-45-078,Earl West Creek,Unknown,Coho,RLT,0,Not coded yet,0,0,5,0,Not recorded,Visibility Normal,Water Normal,Not recorded,FROM BRG TO BRG
1987,22-Oct,C,149,12,FOOT,106,106-41,106-41-010,Salmon Bay Creek,Unknown,Coho,DJL,0,Not coded yet,0,0,11,0,Not recorded,Visibility Normal,Water Normal,Not recorded,WEST FORK
1987,22-Oct,C,149,13,FOOT,106,106-41,106-41-010,Salmon Bay Creek,Unknown,Coho,DJL,0,Not coded yet,0,0,17,0,Not recorded,Visibility Normal,Water Normal,Not recorded,SNORKLE WEIR TO MOUTH
1987,22-Oct,C,152,1,HELICOPTER,108,108-40,108-40-014,Ketili Creek Barnes,Unknown,Coho,WRB,0,Not coded yet,0,0,45,0,Not recorded,Visibility Poor,Water Normal,Not recorded,"MUDDY, FISH POOLED"
1987,22-Oct,C,152,2,HELICOPTER,108,108-40,108-40-016,Kikahe River,Unknown,Coho,WRB,0,Not coded yet,0,0,142,0,Not recorded,Visibility Excellent,Water Normal,Not recorded,FISH POOLED
1987,22-Oct,C,152,3,HELICOPTER,108,108-40,108-40-017,Goat Ck Stikine R,Unknown,Coho,WRB,0,Not coded yet,0,0,1,0,Not recorded,Visibility Poor,Water Normal,Not recorded,PARTLY GLACIAL
1987,22-Oct,C,152,4,HELICOPTER,108,108-40,108-40-13A,W of Hot Springs,Unknown,Coho,WRB,0,Not coded yet,0,0,83,0,Not recorded,Visibility Excellent,Water Normal,Not recorded,NONE ABV 1ST FALLS
1987,22-Oct,C,152,5,HELICOPTER,108,108-40,108-40-018,Shuktusa Branch,Unknown,Coho,WRB,0,Not coded yet,0,0,115,0,Not recorded,Visibility Excellent,Water Normal,Not recorded,ALL ABV RAPIDS
1987,22-Oct,C,152,6,HELICOPTER,108,108-40,108-40-013,Shakes Slough,Unknown,Coho,WRB,0,Not coded yet,0,0,7,0,Not recorded,Visibility Poor,Water Normal,Not recorded,BRUSHY
1987,22-Oct,C,152,7,HELICOPTER,108,108-40,108-40-020,Andrews Creek,Unknown,Coho,WRB,0,Not coded yet,0,0,275,0,Not recorded,Visibility Excellent,Water Normal,Not recorded,ALL SCHOOLED
1987,22-Oct,C,152,8,HELICOPTER,108,108-41,108-41-010,North Arm Creek,Unknown,Coho,WRB,0,Not coded yet,0,0,22,0,Not recorded,Visibility Normal,Water Normal,Not recorded,POOLED BRUSHY
1987,23-Oct,B,121,3,FOOT,101,101-71,101-71-028,Walker Creek,Unknown,Coho,PSD,0,Not coded yet,0,0,160,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,23-Oct,B,122,3,FOOT,102,102-40,102-40-060,Lagoon Creek,Unknown,Coho,REW,0,Not coded yet,0,0,289,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,23-Oct,C,147,1,FOOT,108,108-10,108-10-005,Pat Ck Wrangell Is,Unknown,Coho,RLT,0,Not coded yet,0,0,7,1,Not recorded,Visibility Normal,Water Normal,Not recorded,FISH JUST ABV LAKE
1987,24-Oct,B,127,1,FOOT,101,101-47,101-47-015,Ward Creek,Unknown,Coho,SHH,0,Not coded yet,0,0,56,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,25-Oct,B,121,5,FOOT,101,101-30,101-30-083,Humpback Creek,Unknown,Coho,PSD,0,Not coded yet,0,0,650,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,25-Oct,B,127,2,FOOT,101,101-29,101-29-006,Vallenar Creek,Unknown,Coho,SHH,0,Not coded yet,0,0,71,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,27-Oct,A,77,16,FOOT,115,115-20,115-20-010,Berners River,Unknown,Coho,LDS,0,Not coded yet,0,0,3260,0,Not recorded,Visibility Excellent,Water Low,Not recorded,MOST BEAVER PD POOL
1987,27-Oct,A,99,16,FOOT,115,115-32,115-32-027,Clear Ck Murphy Flat,Unknown,Coho,RPE,0,Not coded yet,0,0,23,0,Tide High,Visibility Normal,Water Normal,Not recorded,
1987,27-Oct,A,99,26,FOOT,115,115-32,115-32-032,Chilkat Lake Outlet,Unknown,Coho,RPE,0,Not coded yet,0,0,2,0,Tide High,Visibility Normal,Water Normal,Not recorded,jacks -
1987,28-Oct,A,99,17,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,0,0,51,0,Not recorded,Visibility Excellent,Water Normal,Not recorded,
1987,28-Oct,A,99,27,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,0,0,14,0,Not recorded,Visibility Excellent,Water Normal,Not recorded,jacks -
1987,29-Oct,B,124,1,FOOT,101,101-45,101-45-078,Carroll Creek,Unknown,Coho,JFK,0,Not coded yet,0,0,180,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,29-Oct,B,124,2,FOOT,101,101-75,101-75-015,Eulachon River,Unknown,Coho,LMJ,0,Not coded yet,0,0,154,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,29-Oct,B,124,3,FOOT,101,101-71,101-71-04I,Indian Creek,Unknown,Coho,PSD,0,Not coded yet,0,0,34,0,Not recorded,Visibility Poor,Water Normal,Not recorded,INDIAN CREEK
1987,30-Oct,A,83,2,FOOT,111,111-50,111-50-075,Peterson Ck Doug Is,Unknown,Coho,MRB,0,Not coded yet,0,0,0,0,Not recorded,Visibility Excellent,Water Low,Not recorded,FROM TRAIL UPSTREAM
1987,30-Oct,A,84,6,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Unknown,Coho,MRB,0,Not coded yet,0,0,9,5,Not recorded,Visibility Excellent,Water Low,Not recorded,
1987,30-Oct,A,84,10,FOOT,111,111-50,111-50-062,Jordon Creek,Unknown,Coho,MRB,0,Not coded yet,0,0,116,29,Not recorded,Visibility Excellent,Water Low,Not recorded,
1987,30-Oct,A,99,18,AERIAL,115,115-32,115-32-064,Kelsall River,Unknown,Coho,RPE,0,Not coded yet,0,0,40,0,Not recorded,Visibility Poor,Water High,Not recorded,
1987,30-Oct,A,100,1,AERIAL,115,115-32,115-32-030,Takhin River,Unknown,Coho,RPE,0,Not coded yet,0,0,0,0,Not recorded,Visibility Poor,Water High,Not recorded,VERY GLACIAL
1987,30-Oct,A,100,2,AERIAL,115,115-32,115-32-025,Chilkat River,Unknown,Coho,RPE,0,Not coded yet,0,0,0,0,Not recorded,Visibility Poor,Water High,Not recorded,VERY GLACIAL
1987,30-Oct,B,127,3,FOOT,103,103-60,103-60-059,Port St Nicholas Hd,Unknown,Coho,SHH,0,Not coded yet,0,0,29,1,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,30-Oct,C,147,3,FOOT,106,106-44,106-44-006,Falls Ck Mitkof Is,Unknown,Coho,BGZ,0,Not coded yet,0,0,4,1,Not recorded,Visibility Normal,Water Normal,Not recorded,ALL IN 1/2 M BLW BRDG
1987,30-Oct,D,47,15,FOOT,113,113-43,113-43-002,Nakwasina River,Unknown,Coho,RAD,0,Not coded yet,0,0,47,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,30-Oct,D,47,16,FOOT,113,113-41,113-41-13B,Eagle River,Unknown,Coho,JDK,0,Not coded yet,0,0,9,0,Not recorded,Visibility Normal,Water Normal,Not recorded,SPAWN OUTS BUT LIVE
1987,31-Oct,B,127,4,FOOT,103,103-60,103-60-077,Trocadero B R Head,Unknown,Coho,SHH,0,Not coded yet,0,0,48,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,31-Oct,B,127,5,FOOT,102,102-60,102-60-082,Harris River,Unknown,Coho,SHH,0,Not coded yet,0,0,5,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,1-Nov,B,127,6,FOOT,103,103-60,103-60-075,Trocadero Bay,Unknown,Coho,SHH,0,Not coded yet,0,0,1,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,2-Nov,A,88,8,HELICOPTER,111,111-32,111-32-038,Sockeye Creek-Taku,Unknown,Coho,STE,0,Not coded yet,0,0,660,0,Not recorded,Visibility Excellent,Water Low,Not recorded,60%SCHOOLED -RAIN
1987,2-Nov,A,88,9,HELICOPTER,111,111-32,111-32-203,Wilms Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,0,0,350,0,Not recorded,Visibility Poor,Water High,Not recorded,"HIGH,TURBID,RAIN"
1987,2-Nov,A,88,10,HELICOPTER,111,111-32,111-32-056,Fish Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,0,0,250,0,Not recorded,Visibility Excellent,Water Low,Not recorded,150 IN GLACIAL PORTION
1987,2-Nov,A,88,11,HELICOPTER,111,111-32,111-32-066,Yehring Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,0,0,355,0,Not recorded,Visibility Excellent,Water Low,Not recorded,
1987,2-Nov,B,127,7,FOOT,103,103-90,103-90-030,Staney Creek,Unknown,Coho,SHH,0,Not coded yet,0,0,4,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,4-Nov,A,87,5,HELICOPTER,111,111-32,111-32-038,Sockeye Creek-Taku,Unknown,Coho,JJM,0,Not coded yet,0,0,1040,0,Not recorded,Visibility Excellent,Water Low,Not recorded,ON RIFFILES CLR H20
1987,4-Nov,A,87,6,HELICOPTER,111,111-32,111-32-038,Sockeye Creek-Taku,Unknown,Coho,STE,0,Not coded yet,0,0,840,0,Not recorded,Visibility Excellent,Water Low,Not recorded,80% ON REDDS
1987,4-Nov,A,87,7,HELICOPTER,111,111-32,111-32-203,Wilms Creek-Taku R,Unknown,Coho,JJM,0,Not coded yet,0,0,1950,0,Not recorded,Visibility Excellent,Water Low,Not recorded,350 BELOW PT.1600 ABV
1987,4-Nov,A,87,8,HELICOPTER,111,111-32,111-32-203,Wilms Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,0,0,2250,0,Not recorded,Visibility Excellent,Water Low,Not recorded,80% ON REDDS
1987,4-Nov,A,87,9,HELICOPTER,111,111-32,111-32-066,Yehring Creek-Taku R,Unknown,Coho,JJM,0,Not coded yet,0,0,590,0,Not recorded,Visibility Excellent,Water Low,Not recorded,EXCELLENT THIS LATE
1987,4-Nov,A,87,10,HELICOPTER,111,111-32,111-32-066,Yehring Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,0,0,520,0,Not recorded,Visibility Excellent,Water Low,Not recorded,60% ON REDDS
1987,4-Nov,A,100,3,FOOT,115,115-32,115-32-032,Chilkat Lake Outlet,Unknown,Coho,RPE,0,Not coded yet,0,0,4,0,Tide High,Visibility Normal,Water Normal,Not recorded,PAST PEAK
1987,4-Nov,B,123,1,FOOT,101,101-75,101-75-005,Herman Creek,Unknown,Coho,LMJ,0,Not coded yet,0,0,92,0,Not recorded,Visibility Normal,Water Normal,Not recorded,1 DOLLY VARDEN
1987,4-Nov,B,127,9,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,0,0,322,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,5-Nov,A,100,4,FOOT,115,115-32,115-32-064,Kelsall River,Unknown,Coho,RPE,0,Not coded yet,0,0,184,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1987,5-Nov,A,100,24,FOOT,115,115-32,115-32-064,Kelsall River,Unknown,Coho,RPE,0,Not coded yet,0,0,13,0,Not recorded,Visibility Normal,Water Normal,Not recorded,jacks -
1987,7-Nov,C,152,12,HELICOPTER,108,108-40,108-40-020,Andrews Creek,Unknown,Coho,RCL,0,Not coded yet,0,0,205,0,Not recorded,Visibility Normal,Water Low,Not recorded,NO FISH DEEP POOLS
1987,7-Nov,C,152,13,HELICOPTER,108,108-40,108-40-018,Shuktusa Branch,Unknown,Coho,RCL,0,Not coded yet,0,0,4,0,Not recorded,Visibility Normal,Water Low,Not recorded,ABV RAPIDS
1987,7-Nov,C,152,14,HELICOPTER,108,108-40,108-40-016,Kikahe River,Unknown,Coho,RCL,0,Not coded yet,0,0,129,0,Not recorded,Visibility Normal,Water Low,Not recorded,NO FISH DEEP POOLS
1987,7-Nov,C,152,15,HELICOPTER,108,108-40,108-40-014,Ketili Creek Barnes,Unknown,Coho,RCL,0,Not coded yet,0,0,690,0,Not recorded,Visibility Normal,Water Normal,Not recorded,NO FISH LAKE OR SLOUGH
1987,7-Nov,C,152,16,HELICOPTER,108,108-40,108-40-13A,W of Hot Springs,Unknown,Coho,RCL,0,Not coded yet,0,0,39,0,Not recorded,Visibility Normal,Water Low,Not recorded,NO IN POOL UNDER FALLS
1987,7-Nov,C,152,17,HELICOPTER,108,108-40,108-40-013,Shakes Slough,Unknown,Coho,RCL,0,Not coded yet,0,0,6,0,Not recorded,Visibility Normal,Water Low,Not recorded,SAME AREA AS 10/22
1987,7-Nov,C,152,18,HELICOPTER,108,108-41,108-41-010,North Arm Creek,Unknown,Coho,RCL,0,Not coded yet,0,0,23,0,Not recorded,Visibility Normal,Water Low,Not recorded,MOST UPPER POOL AREA
1987,9-Nov,A,100,5,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,0,0,39,0,Not recorded,Visibility Normal,Water Normal,Fish present but not counted in Dead,
1987,9-Nov,A,100,25,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,0,0,0,0,Not recorded,Visibility Normal,Water Normal,Fish present but not counted in Live,jacks -
1987,13-Nov,A,100,6,AERIAL,115,115-32,115-32-030,Takhin River,Unknown,Coho,RPE,0,Not coded yet,0,0,130,0,Not recorded,Visibility Normal,Water Normal,Not recorded,GLACIAL LOWER END
1987,13-Nov,A,100,7,AERIAL,115,115-32,115-32-025,Chilkat River,Unknown,Coho,RPE,0,Not coded yet,0,0,0,0,Not recorded,Visibility Poor,Water High,Fish present but not counted in Live,VERY MURKY
1987,13-Nov,A,100,9,FOOT,182,182-80,182-80-030,Tawah Creek,Unknown,Coho,REJ,0,Not coded yet,0,0,62,0,Not recorded,Visibility Normal,Water High,Not recorded,CANYON BEACH DITCH
1987,13-Nov,A,100,10,FOOT,182,182-80,182-80-010,Lost River,Unknown,Coho,REJ,0,Not coded yet,0,0,82,0,Not recorded,Visibility Normal,Water High,Not recorded,AIRPORT FISHPASS DITCH
1987,18-Nov,C,150,1,HELICOPTER,107,107-40,107-40-025,Oerns Creek,Unknown,Coho,RCL,0,Not coded yet,0,0,15,1,Not recorded,Visibility Normal,Water Low,Not recorded,FAILING LIGHT
1987,18-Nov,C,150,3,HELICOPTER,107,107-40,107-40-049,Harding River,Unknown,Coho,RCL,0,Not coded yet,0,0,70,0,Not recorded,Visibility Normal,Water Low,Not recorded,POOR VIS IN LWR POOLS
1987,18-Nov,C,150,4,HELICOPTER,107,107-40,107-40-051,White R Bradfield,Unknown,Coho,RCL,0,Not coded yet,0,0,270,2,Not recorded,Visibility Normal,Water Low,Not recorded,POOR VIS LWR POOLS
1987,18-Nov,C,150,5,HELICOPTER,107,107-40,107-40-053,Bradfield River E Fk,Unknown,Coho,RCL,0,Not coded yet,0,0,160,0,Not recorded,Visibility Normal,Water Low,Not recorded,POOR VIS LOWR POOLS
